order_id,customer_id,symbol,side,qty,fill_price,fill_ts_utc,dispatch_ts_raw,dispatch_tz_stated,dispatch_ts_utc_normalized,settlement_status,customer_loss_usd
ORD-00000015,CX-003,HKFIN,SELL,3804,120.32,2026-03-27T17:30:41Z,2026-03-27T13:30:41-04:00,UTC,2026-03-27T17:30:41Z,PENDING_RESUBMIT,0.00
ORD-00000016,CX-001,TWSMC,SELL,3189,105.88,2026-03-27T17:31:02Z,2026-03-28T01:31:02+08:00,UTC,2026-03-27T17:31:02Z,FAILED,683.98
ORD-00000017,CX-002,CNTECH,SELL,8747,154.55,2026-03-27T17:31:46Z,2026-03-28T01:31:46+08:00,UTC,2026-03-27T17:31:46Z,PENDING_RESUBMIT,0.00
ORD-00000018,CX-003,AUHLD,BUY,7740,171.83,2026-03-27T17:32:15Z,2026-03-27T13:32:15-04:00,UTC,2026-03-27T17:32:15Z,FAILED,875.27
ORD-00000019,CX-001,HKFIN,SELL,6214,19.81,2026-03-27T17:33:08Z,2026-03-28T01:33:08+08:00,UTC,2026-03-27T17:33:08Z,PENDING_RESUBMIT,0.00
ORD-00000020,CX-001,SGEX,SELL,2075,247.10,2026-03-27T17:33:17Z,2026-03-28T01:33:17+08:00,UTC,2026-03-27T17:33:17Z,PENDING_RESUBMIT,0.00
ORD-00000021,CX-003,CNTECH,BUY,8986,185.35,2026-03-27T17:33:24Z,2026-03-27T13:33:24-04:00,UTC,2026-03-27T17:33:24Z,PENDING_RESUBMIT,0.00
ORD-00000022,CX-003,KRSEC,BUY,2170,39.95,2026-03-27T17:33:31Z,2026-03-27T13:33:31-04:00,UTC,2026-03-27T17:33:31Z,PENDING_RESUBMIT,0.00
ORD-00000023,CX-003,CNTECH,SELL,3692,183.97,2026-03-27T17:34:31Z,2026-03-27T13:34:31-04:00,UTC,2026-03-27T17:34:31Z,FAILED,800.10
ORD-00000024,CX-005,KRSEC,SELL,5722,100.00,2026-03-27T17:34:41Z,2026-03-28T01:34:41+08:00,UTC,2026-03-27T17:34:41Z,PENDING_RESUBMIT,0.00
ORD-00000025,CX-002,AUHLD,SELL,8499,226.98,2026-03-27T17:34:55Z,2026-03-28T01:34:55+08:00,UTC,2026-03-27T17:34:55Z,PENDING_RESUBMIT,0.00
ORD-00000026,CX-001,KRSEC,BUY,6316,147.35,2026-03-27T17:36:03Z,2026-03-28T01:36:03+08:00,UTC,2026-03-27T17:36:03Z,PENDING_RESUBMIT,0.00
ORD-00000027,CX-001,JPNBK,SELL,2262,99.78,2026-03-27T17:36:19Z,2026-03-28T01:36:19+08:00,UTC,2026-03-27T17:36:19Z,PENDING_RESUBMIT,0.00
ORD-00000028,CX-001,HKFIN,BUY,7829,94.17,2026-03-27T17:36:34Z,2026-03-28T01:36:34+08:00,UTC,2026-03-27T17:36:34Z,PENDING_RESUBMIT,0.00
ORD-00000029,CX-001,CNTECH,SELL,1943,106.54,2026-03-27T17:36:39Z,2026-03-28T01:36:39+08:00,UTC,2026-03-27T17:36:39Z,FAILED,699.68
ORD-00000030,CX-004,JPNBK,SELL,5337,89.86,2026-03-27T17:36:52Z,2026-03-28T01:36:52+08:00,UTC,2026-03-27T17:36:52Z,FAILED,847.48
ORD-00000031,CX-003,KRSEC,SELL,7111,86.84,2026-03-27T17:37:03Z,2026-03-27T13:37:03-04:00,UTC,2026-03-27T17:37:03Z,PENDING_RESUBMIT,0.00
ORD-00000032,CX-001,KRSEC,BUY,1909,209.63,2026-03-27T17:37:04Z,2026-03-28T01:37:04+08:00,UTC,2026-03-27T17:37:04Z,PENDING_RESUBMIT,0.00
ORD-00000033,CX-005,TWSMC,BUY,1132,240.06,2026-03-27T17:37:38Z,2026-03-28T01:37:38+08:00,UTC,2026-03-27T17:37:38Z,PENDING_RESUBMIT,0.00
ORD-00000034,CX-002,HKFIN,SELL,7255,243.87,2026-03-27T17:40:18Z,2026-03-28T01:40:18+08:00,UTC,2026-03-27T17:40:18Z,PENDING_RESUBMIT,0.00
ORD-00000035,CX-005,KRSEC,SELL,4281,147.81,2026-03-27T17:40:22Z,2026-03-28T01:40:22+08:00,UTC,2026-03-27T17:40:22Z,FAILED,707.28
ORD-00000036,CX-001,JPNBK,BUY,5749,64.08,2026-03-27T17:40:53Z,2026-03-28T01:40:53+08:00,UTC,2026-03-27T17:40:53Z,PENDING_RESUBMIT,0.00
ORD-00000037,CX-003,TWSMC,SELL,1798,126.62,2026-03-27T17:41:05Z,2026-03-27T13:41:05-04:00,UTC,2026-03-27T17:41:05Z,PENDING_RESUBMIT,0.00
ORD-00000038,CX-003,AUHLD,BUY,7742,14.07,2026-03-27T17:42:00Z,2026-03-27T13:42:00-04:00,UTC,2026-03-27T17:42:00Z,PENDING_RESUBMIT,0.00
ORD-00000039,CX-002,CNTECH,SELL,2768,147.51,2026-03-27T17:42:18Z,2026-03-28T01:42:18+08:00,UTC,2026-03-27T17:42:18Z,PENDING_RESUBMIT,0.00
ORD-00000040,CX-001,SGEX,SELL,6855,13.78,2026-03-27T17:42:33Z,2026-03-28T01:42:33+08:00,UTC,2026-03-27T17:42:33Z,FAILED,762.19
ORD-00000041,CX-002,SGEX,SELL,2011,8.26,2026-03-27T17:42:43Z,2026-03-28T01:42:43+08:00,UTC,2026-03-27T17:42:43Z,FAILED,582.13
ORD-00000042,CX-005,SGEX,BUY,1007,132.46,2026-03-27T17:42:46Z,2026-03-28T01:42:46+08:00,UTC,2026-03-27T17:42:46Z,PENDING_RESUBMIT,0.00
ORD-00000043,CX-002,JPNBK,SELL,5949,170.85,2026-03-27T17:42:57Z,2026-03-28T01:42:57+08:00,UTC,2026-03-27T17:42:57Z,PENDING_RESUBMIT,0.00
ORD-00000044,CX-001,JPNBK,SELL,3053,238.04,2026-03-27T17:43:03Z,2026-03-28T01:43:03+08:00,UTC,2026-03-27T17:43:03Z,FAILED,787.95
ORD-00000045,CX-002,KRSEC,BUY,9551,127.30,2026-03-27T17:43:28Z,2026-03-28T01:43:28+08:00,UTC,2026-03-27T17:43:28Z,PENDING_RESUBMIT,0.00
ORD-00000046,CX-003,AUHLD,SELL,1147,132.13,2026-03-27T17:44:43Z,2026-03-27T13:44:43-04:00,UTC,2026-03-27T17:44:43Z,PENDING_RESUBMIT,0.00
ORD-00000047,CX-003,KRSEC,BUY,6312,27.11,2026-03-27T17:44:54Z,2026-03-27T13:44:54-04:00,UTC,2026-03-27T17:44:54Z,PENDING_RESUBMIT,0.00
ORD-00000048,CX-005,HKFIN,SELL,2238,95.22,2026-03-27T17:45:46Z,2026-03-28T01:45:46+08:00,UTC,2026-03-27T17:45:46Z,PENDING_RESUBMIT,0.00
ORD-00000049,CX-002,HKFIN,SELL,3249,119.96,2026-03-27T17:45:52Z,2026-03-28T01:45:52+08:00,UTC,2026-03-27T17:45:52Z,PENDING_RESUBMIT,0.00
ORD-00000050,CX-001,JPNBK,BUY,7638,208.85,2026-03-27T17:45:55Z,2026-03-28T01:45:55+08:00,UTC,2026-03-27T17:45:55Z,PENDING_RESUBMIT,0.00
ORD-00000051,CX-002,KRSEC,BUY,995,174.22,2026-03-27T17:46:10Z,2026-03-28T01:46:10+08:00,UTC,2026-03-27T17:46:10Z,FAILED,722.43
ORD-00000052,CX-003,AUHLD,BUY,4528,73.10,2026-03-27T17:46:24Z,2026-03-27T13:46:24-04:00,UTC,2026-03-27T17:46:24Z,PENDING_RESUBMIT,0.00
ORD-00000053,CX-001,KRSEC,SELL,5968,182.48,2026-03-27T17:46:28Z,2026-03-28T01:46:28+08:00,UTC,2026-03-27T17:46:28Z,PENDING_RESUBMIT,0.00
ORD-00000054,CX-003,AUHLD,BUY,8071,240.01,2026-03-27T17:47:07Z,2026-03-27T13:47:07-04:00,UTC,2026-03-27T17:47:07Z,PENDING_RESUBMIT,0.00
ORD-00000055,CX-002,CNTECH,BUY,8613,162.94,2026-03-27T17:47:13Z,2026-03-28T01:47:13+08:00,UTC,2026-03-27T17:47:13Z,PENDING_RESUBMIT,0.00
ORD-00000056,CX-004,HKFIN,SELL,1398,210.03,2026-03-27T17:47:35Z,2026-03-28T01:47:35+08:00,UTC,2026-03-27T17:47:35Z,PENDING_RESUBMIT,0.00
ORD-00000057,CX-004,KRSEC,SELL,9144,130.28,2026-03-27T17:47:57Z,2026-03-28T01:47:57+08:00,UTC,2026-03-27T17:47:57Z,PENDING_RESUBMIT,0.00
ORD-00000058,CX-002,TWSMC,BUY,1557,243.66,2026-03-27T17:48:14Z,2026-03-28T01:48:14+08:00,UTC,2026-03-27T17:48:14Z,PENDING_RESUBMIT,0.00
ORD-00000059,CX-004,HKFIN,BUY,6830,109.70,2026-03-27T17:48:25Z,2026-03-28T01:48:25+08:00,UTC,2026-03-27T17:48:25Z,PENDING_RESUBMIT,0.00
ORD-00000060,CX-004,JPNBK,SELL,6365,84.79,2026-03-27T17:49:00Z,2026-03-28T01:49:00+08:00,UTC,2026-03-27T17:49:00Z,PENDING_RESUBMIT,0.00
ORD-00000061,CX-003,HKFIN,SELL,6414,41.11,2026-03-27T17:49:21Z,2026-03-27T13:49:21-04:00,UTC,2026-03-27T17:49:21Z,PENDING_RESUBMIT,0.00
ORD-00000062,CX-002,CNTECH,SELL,6358,68.01,2026-03-27T17:49:25Z,2026-03-28T01:49:25+08:00,UTC,2026-03-27T17:49:25Z,FAILED,643.61
ORD-00000063,CX-003,AUHLD,BUY,7425,95.61,2026-03-27T17:50:20Z,2026-03-27T13:50:20-04:00,UTC,2026-03-27T17:50:20Z,FAILED,786.69
ORD-00000064,CX-004,TWSMC,BUY,2186,137.32,2026-03-27T17:51:47Z,2026-03-28T01:51:47+08:00,UTC,2026-03-27T17:51:47Z,PENDING_RESUBMIT,0.00
ORD-00000065,CX-001,JPNBK,SELL,7757,201.90,2026-03-27T17:51:51Z,2026-03-28T01:51:51+08:00,UTC,2026-03-27T17:51:51Z,PENDING_RESUBMIT,0.00
ORD-00000066,CX-001,CNTECH,SELL,8684,192.42,2026-03-27T17:51:56Z,2026-03-28T01:51:56+08:00,UTC,2026-03-27T17:51:56Z,FAILED,720.66
ORD-00000067,CX-003,CNTECH,BUY,8852,153.99,2026-03-27T17:51:56Z,2026-03-27T13:51:56-04:00,UTC,2026-03-27T17:51:56Z,PENDING_RESUBMIT,0.00
ORD-00000068,CX-005,CNTECH,BUY,9702,31.15,2026-03-27T17:52:10Z,2026-03-28T01:52:10+08:00,UTC,2026-03-27T17:52:10Z,FAILED,717.24
ORD-00000069,CX-001,AUHLD,BUY,6595,127.99,2026-03-27T17:52:16Z,2026-03-28T01:52:16+08:00,UTC,2026-03-27T17:52:16Z,FAILED,829.59
ORD-00000070,CX-003,JPNBK,SELL,7104,196.74,2026-03-27T17:53:01Z,2026-03-27T13:53:01-04:00,UTC,2026-03-27T17:53:01Z,PENDING_RESUBMIT,0.00
ORD-00000071,CX-002,CNTECH,BUY,2428,197.03,2026-03-27T17:53:42Z,2026-03-28T01:53:42+08:00,UTC,2026-03-27T17:53:42Z,PENDING_RESUBMIT,0.00
ORD-00000072,CX-002,TWSMC,BUY,2200,210.05,2026-03-27T17:53:53Z,2026-03-28T01:53:53+08:00,UTC,2026-03-27T17:53:53Z,PENDING_RESUBMIT,0.00
ORD-00000073,CX-004,CNTECH,BUY,5532,11.98,2026-03-27T17:54:15Z,2026-03-28T01:54:15+08:00,UTC,2026-03-27T17:54:15Z,FAILED,797.64
ORD-00000074,CX-002,KRSEC,BUY,3743,36.54,2026-03-27T17:54:33Z,2026-03-28T01:54:33+08:00,UTC,2026-03-27T17:54:33Z,FAILED,725.50
ORD-00000075,CX-001,HKFIN,BUY,3388,210.06,2026-03-27T17:54:46Z,2026-03-28T01:54:46+08:00,UTC,2026-03-27T17:54:46Z,PENDING_RESUBMIT,0.00
ORD-00000076,CX-001,JPNBK,SELL,4556,133.34,2026-03-27T17:55:12Z,2026-03-28T01:55:12+08:00,UTC,2026-03-27T17:55:12Z,PENDING_RESUBMIT,0.00
ORD-00000077,CX-004,HKFIN,BUY,5861,143.40,2026-03-27T17:55:26Z,2026-03-28T01:55:26+08:00,UTC,2026-03-27T17:55:26Z,PENDING_RESUBMIT,0.00
ORD-00000078,CX-005,KRSEC,SELL,2949,188.57,2026-03-27T17:56:29Z,2026-03-28T01:56:29+08:00,UTC,2026-03-27T17:56:29Z,PENDING_RESUBMIT,0.00
ORD-00000079,CX-005,AUHLD,BUY,9302,25.79,2026-03-27T17:56:54Z,2026-03-28T01:56:54+08:00,UTC,2026-03-27T17:56:54Z,PENDING_RESUBMIT,0.00
ORD-00000080,CX-005,SGEX,BUY,6107,158.65,2026-03-27T17:57:32Z,2026-03-28T01:57:32+08:00,UTC,2026-03-27T17:57:32Z,PENDING_RESUBMIT,0.00
ORD-00000081,CX-004,TWSMC,SELL,8927,125.54,2026-03-27T17:58:11Z,2026-03-28T01:58:11+08:00,UTC,2026-03-27T17:58:11Z,PENDING_RESUBMIT,0.00
ORD-00000082,CX-001,AUHLD,SELL,5811,216.24,2026-03-27T17:58:21Z,2026-03-28T01:58:21+08:00,UTC,2026-03-27T17:58:21Z,PENDING_RESUBMIT,0.00
ORD-00000083,CX-004,KRSEC,SELL,8615,248.91,2026-03-27T17:58:27Z,2026-03-28T01:58:27+08:00,UTC,2026-03-27T17:58:27Z,FAILED,713.61
ORD-00000084,CX-005,CNTECH,SELL,4131,81.45,2026-03-27T17:58:37Z,2026-03-28T01:58:37+08:00,UTC,2026-03-27T17:58:37Z,PENDING_RESUBMIT,0.00
ORD-00000085,CX-002,KRSEC,BUY,9259,95.49,2026-03-27T17:58:45Z,2026-03-28T01:58:45+08:00,UTC,2026-03-27T17:58:45Z,PENDING_RESUBMIT,0.00
ORD-00000086,CX-002,CNTECH,BUY,7785,34.14,2026-03-27T17:58:58Z,2026-03-28T01:58:58+08:00,UTC,2026-03-27T17:58:58Z,PENDING_RESUBMIT,0.00
ORD-00000087,CX-001,HKFIN,SELL,356,240.56,2026-03-27T17:59:05Z,2026-03-28T01:59:05+08:00,UTC,2026-03-27T17:59:05Z,FAILED,861.48
ORD-00000088,CX-003,CNTECH,SELL,492,174.06,2026-03-27T18:00:22Z,2026-03-27T14:00:22-04:00,UTC,2026-03-27T18:00:22Z,PENDING_RESUBMIT,0.00
ORD-00000089,CX-001,TWSMC,BUY,5722,183.00,2026-03-27T18:01:43Z,2026-03-28T02:01:43+08:00,UTC,2026-03-27T18:01:43Z,PENDING_RESUBMIT,0.00
ORD-00000090,CX-005,KRSEC,BUY,2612,233.57,2026-03-27T18:02:38Z,2026-03-28T02:02:38+08:00,UTC,2026-03-27T18:02:38Z,PENDING_RESUBMIT,0.00
ORD-00000091,CX-005,JPNBK,BUY,9725,105.24,2026-03-27T18:03:08Z,2026-03-28T02:03:08+08:00,UTC,2026-03-27T18:03:08Z,PENDING_RESUBMIT,0.00
ORD-00000092,CX-001,TWSMC,SELL,9004,224.03,2026-03-27T18:03:11Z,2026-03-28T02:03:11+08:00,UTC,2026-03-27T18:03:11Z,PENDING_RESUBMIT,0.00
ORD-00000093,CX-004,AUHLD,SELL,520,57.93,2026-03-27T18:03:51Z,2026-03-28T02:03:51+08:00,UTC,2026-03-27T18:03:51Z,PENDING_RESUBMIT,0.00
ORD-00000094,CX-005,JPNBK,SELL,1182,58.68,2026-03-27T18:04:04Z,2026-03-28T02:04:04+08:00,UTC,2026-03-27T18:04:04Z,PENDING_RESUBMIT,0.00
ORD-00000095,CX-003,TWSMC,BUY,7799,40.65,2026-03-27T18:04:57Z,2026-03-27T14:04:57-04:00,UTC,2026-03-27T18:04:57Z,PENDING_RESUBMIT,0.00
ORD-00000096,CX-003,AUHLD,BUY,8640,82.79,2026-03-27T18:05:02Z,2026-03-27T14:05:02-04:00,UTC,2026-03-27T18:05:02Z,FAILED,752.24
ORD-00000097,CX-003,TWSMC,SELL,6026,70.84,2026-03-27T18:05:19Z,2026-03-27T14:05:19-04:00,UTC,2026-03-27T18:05:19Z,PENDING_RESUBMIT,0.00
ORD-00000098,CX-003,JPNBK,BUY,1237,120.12,2026-03-27T18:05:52Z,2026-03-27T14:05:52-04:00,UTC,2026-03-27T18:05:52Z,PENDING_RESUBMIT,0.00
ORD-00000099,CX-001,HKFIN,SELL,7299,133.40,2026-03-27T18:05:54Z,2026-03-28T02:05:54+08:00,UTC,2026-03-27T18:05:54Z,FAILED,897.55
ORD-00000100,CX-001,TWSMC,BUY,1016,45.75,2026-03-27T18:05:57Z,2026-03-28T02:05:57+08:00,UTC,2026-03-27T18:05:57Z,PENDING_RESUBMIT,0.00
ORD-00000101,CX-003,TWSMC,BUY,209,124.65,2026-03-27T18:06:33Z,2026-03-27T14:06:33-04:00,UTC,2026-03-27T18:06:33Z,PENDING_RESUBMIT,0.00
ORD-00000102,CX-002,AUHLD,BUY,7074,135.12,2026-03-27T18:06:54Z,2026-03-28T02:06:54+08:00,UTC,2026-03-27T18:06:54Z,PENDING_RESUBMIT,0.00
ORD-00000103,CX-005,HKFIN,BUY,3521,61.23,2026-03-27T18:06:58Z,2026-03-28T02:06:58+08:00,UTC,2026-03-27T18:06:58Z,FAILED,839.70
ORD-00000104,CX-005,HKFIN,BUY,862,184.16,2026-03-27T18:07:03Z,2026-03-28T02:07:03+08:00,UTC,2026-03-27T18:07:03Z,PENDING_RESUBMIT,0.00
ORD-00000105,CX-005,TWSMC,SELL,7756,11.43,2026-03-27T18:07:15Z,2026-03-28T02:07:15+08:00,UTC,2026-03-27T18:07:15Z,FAILED,870.56
ORD-00000106,CX-001,HKFIN,SELL,3896,20.40,2026-03-27T18:07:17Z,2026-03-28T02:07:17+08:00,UTC,2026-03-27T18:07:17Z,FAILED,756.43
ORD-00000107,CX-005,CNTECH,BUY,2790,122.21,2026-03-27T18:07:27Z,2026-03-28T02:07:27+08:00,UTC,2026-03-27T18:07:27Z,PENDING_RESUBMIT,0.00
ORD-00000108,CX-002,SGEX,SELL,8188,33.35,2026-03-27T18:07:30Z,2026-03-28T02:07:30+08:00,UTC,2026-03-27T18:07:30Z,PENDING_RESUBMIT,0.00
ORD-00000109,CX-004,AUHLD,SELL,1948,158.59,2026-03-27T18:07:54Z,2026-03-28T02:07:54+08:00,UTC,2026-03-27T18:07:54Z,PENDING_RESUBMIT,0.00
ORD-00000110,CX-002,JPNBK,BUY,7323,68.80,2026-03-27T18:08:05Z,2026-03-28T02:08:05+08:00,UTC,2026-03-27T18:08:05Z,PENDING_RESUBMIT,0.00
ORD-00000111,CX-005,AUHLD,BUY,3468,54.03,2026-03-27T18:08:39Z,2026-03-28T02:08:39+08:00,UTC,2026-03-27T18:08:39Z,PENDING_RESUBMIT,0.00
ORD-00000112,CX-005,TWSMC,BUY,7796,17.99,2026-03-27T18:08:53Z,2026-03-28T02:08:53+08:00,UTC,2026-03-27T18:08:53Z,PENDING_RESUBMIT,0.00
ORD-00000113,CX-005,SGEX,SELL,3181,5.91,2026-03-27T18:08:59Z,2026-03-28T02:08:59+08:00,UTC,2026-03-27T18:08:59Z,PENDING_RESUBMIT,0.00
ORD-00000114,CX-003,TWSMC,SELL,2861,170.26,2026-03-27T18:09:24Z,2026-03-27T14:09:24-04:00,UTC,2026-03-27T18:09:24Z,PENDING_RESUBMIT,0.00
ORD-00000115,CX-003,SGEX,BUY,5085,23.39,2026-03-27T18:10:12Z,2026-03-27T14:10:12-04:00,UTC,2026-03-27T18:10:12Z,FAILED,770.37
ORD-00000116,CX-001,HKFIN,BUY,2307,159.24,2026-03-27T18:10:16Z,2026-03-28T02:10:16+08:00,UTC,2026-03-27T18:10:16Z,PENDING_RESUBMIT,0.00
ORD-00000117,CX-001,KRSEC,SELL,6216,67.14,2026-03-27T18:10:42Z,2026-03-28T02:10:42+08:00,UTC,2026-03-27T18:10:42Z,FAILED,779.89
ORD-00000118,CX-005,HKFIN,SELL,6856,136.07,2026-03-27T18:11:04Z,2026-03-28T02:11:04+08:00,UTC,2026-03-27T18:11:04Z,PENDING_RESUBMIT,0.00
ORD-00000119,CX-004,HKFIN,SELL,7233,27.75,2026-03-27T18:11:28Z,2026-03-28T02:11:28+08:00,UTC,2026-03-27T18:11:28Z,PENDING_RESUBMIT,0.00
ORD-00000120,CX-001,TWSMC,SELL,5532,241.60,2026-03-27T18:11:32Z,2026-03-28T02:11:32+08:00,UTC,2026-03-27T18:11:32Z,FAILED,798.91
ORD-00000121,CX-003,JPNBK,BUY,9786,11.26,2026-03-27T18:11:52Z,2026-03-27T14:11:52-04:00,UTC,2026-03-27T18:11:52Z,PENDING_RESUBMIT,0.00
ORD-00000122,CX-003,HKFIN,BUY,3181,39.71,2026-03-27T18:12:00Z,2026-03-27T14:12:00-04:00,UTC,2026-03-27T18:12:00Z,PENDING_RESUBMIT,0.00
ORD-00000123,CX-003,TWSMC,BUY,5829,31.75,2026-03-27T18:12:00Z,2026-03-27T14:12:00-04:00,UTC,2026-03-27T18:12:00Z,PENDING_RESUBMIT,0.00
ORD-00000124,CX-002,TWSMC,BUY,8466,109.10,2026-03-27T18:12:24Z,2026-03-28T02:12:24+08:00,UTC,2026-03-27T18:12:24Z,PENDING_RESUBMIT,0.00
ORD-00000125,CX-003,JPNBK,SELL,6814,59.22,2026-03-27T18:12:59Z,2026-03-27T14:12:59-04:00,UTC,2026-03-27T18:12:59Z,PENDING_RESUBMIT,0.00
ORD-00000126,CX-004,CNTECH,SELL,8079,66.21,2026-03-27T18:13:23Z,2026-03-28T02:13:23+08:00,UTC,2026-03-27T18:13:23Z,FAILED,730.62
ORD-00000127,CX-001,SGEX,SELL,1791,177.42,2026-03-27T18:13:52Z,2026-03-28T02:13:52+08:00,UTC,2026-03-27T18:13:52Z,PENDING_RESUBMIT,0.00
ORD-00000128,CX-001,JPNBK,SELL,8692,83.09,2026-03-27T18:14:21Z,2026-03-28T02:14:21+08:00,UTC,2026-03-27T18:14:21Z,PENDING_RESUBMIT,0.00
ORD-00000129,CX-002,HKFIN,SELL,4759,116.70,2026-03-27T18:14:50Z,2026-03-28T02:14:50+08:00,UTC,2026-03-27T18:14:50Z,FAILED,714.84
ORD-00000130,CX-005,TWSMC,SELL,9348,147.31,2026-03-27T18:15:01Z,2026-03-28T02:15:01+08:00,UTC,2026-03-27T18:15:01Z,PENDING_RESUBMIT,0.00
ORD-00000131,CX-003,HKFIN,BUY,108,17.77,2026-03-27T18:15:05Z,2026-03-27T14:15:05-04:00,UTC,2026-03-27T18:15:05Z,FAILED,912.48
ORD-00000132,CX-005,SGEX,SELL,8869,204.53,2026-03-27T18:15:19Z,2026-03-28T02:15:19+08:00,UTC,2026-03-27T18:15:19Z,FAILED,891.61
ORD-00000133,CX-001,CNTECH,SELL,4576,35.50,2026-03-27T18:15:21Z,2026-03-28T02:15:21+08:00,UTC,2026-03-27T18:15:21Z,PENDING_RESUBMIT,0.00
ORD-00000134,CX-005,JPNBK,BUY,8566,125.32,2026-03-27T18:16:21Z,2026-03-28T02:16:21+08:00,UTC,2026-03-27T18:16:21Z,PENDING_RESUBMIT,0.00
ORD-00000135,CX-005,KRSEC,BUY,9583,84.14,2026-03-27T18:16:52Z,2026-03-28T02:16:52+08:00,UTC,2026-03-27T18:16:52Z,FAILED,838.92
ORD-00000136,CX-003,TWSMC,BUY,6032,136.19,2026-03-27T18:16:54Z,2026-03-27T14:16:54-04:00,UTC,2026-03-27T18:16:54Z,FAILED,840.14
ORD-00000137,CX-001,HKFIN,BUY,3726,163.61,2026-03-27T18:17:22Z,2026-03-28T02:17:22+08:00,UTC,2026-03-27T18:17:22Z,PENDING_RESUBMIT,0.00
ORD-00000138,CX-004,TWSMC,SELL,4234,109.30,2026-03-27T18:17:50Z,2026-03-28T02:17:50+08:00,UTC,2026-03-27T18:17:50Z,FAILED,874.69
ORD-00000139,CX-001,JPNBK,SELL,6950,65.83,2026-03-27T18:18:25Z,2026-03-28T02:18:25+08:00,UTC,2026-03-27T18:18:25Z,FAILED,844.39
ORD-00000140,CX-001,TWSMC,BUY,6039,140.54,2026-03-27T18:19:01Z,2026-03-28T02:19:01+08:00,UTC,2026-03-27T18:19:01Z,PENDING_RESUBMIT,0.00
ORD-00000141,CX-003,KRSEC,BUY,3540,135.98,2026-03-27T18:19:25Z,2026-03-27T14:19:25-04:00,UTC,2026-03-27T18:19:25Z,FAILED,728.60
ORD-00000142,CX-003,JPNBK,BUY,4511,94.08,2026-03-27T18:19:34Z,2026-03-27T14:19:34-04:00,UTC,2026-03-27T18:19:34Z,PENDING_RESUBMIT,0.00
ORD-00000143,CX-002,TWSMC,BUY,2689,197.45,2026-03-27T18:20:26Z,2026-03-28T02:20:26+08:00,UTC,2026-03-27T18:20:26Z,PENDING_RESUBMIT,0.00
ORD-00000144,CX-001,HKFIN,BUY,8550,245.45,2026-03-27T18:20:40Z,2026-03-28T02:20:40+08:00,UTC,2026-03-27T18:20:40Z,FAILED,729.79
