order_id,customer_id,symbol,side,qty,fill_price,fill_ts_utc,dispatch_ts_raw,dispatch_tz_stated,dispatch_ts_utc_normalized,settlement_status,customer_loss_usd
ORD-00002042,CX-005,TWSMC,SELL,4219,133.25,2026-03-28T04:24:32Z,2026-03-28T12:24:32+08:00,UTC,2026-03-28T04:24:32Z,PENDING_RESUBMIT,0.00
ORD-00002043,CX-003,KRSEC,BUY,9537,178.58,2026-03-28T04:24:53Z,2026-03-28T00:24:53-04:00,UTC,2026-03-28T04:24:53Z,PENDING_RESUBMIT,0.00
ORD-00002044,CX-001,KRSEC,BUY,314,232.90,2026-03-28T04:25:00Z,2026-03-28T12:25:00+08:00,UTC,2026-03-28T04:25:00Z,PENDING_RESUBMIT,0.00
ORD-00002045,CX-005,CNTECH,BUY,1198,245.80,2026-03-28T04:25:04Z,2026-03-28T12:25:04+08:00,UTC,2026-03-28T04:25:04Z,PENDING_RESUBMIT,0.00
ORD-00002046,CX-001,JPNBK,SELL,6959,244.98,2026-03-28T04:25:14Z,2026-03-28T12:25:14+08:00,UTC,2026-03-28T04:25:14Z,FAILED,735.40
ORD-00002047,CX-001,TWSMC,BUY,5473,233.19,2026-03-28T04:25:20Z,2026-03-28T12:25:20+08:00,UTC,2026-03-28T04:25:20Z,PENDING_RESUBMIT,0.00
ORD-00002048,CX-005,HKFIN,BUY,3315,104.42,2026-03-28T04:25:22Z,2026-03-28T12:25:22+08:00,UTC,2026-03-28T04:25:22Z,PENDING_RESUBMIT,0.00
ORD-00002049,CX-001,AUHLD,SELL,2894,58.74,2026-03-28T04:25:38Z,2026-03-28T12:25:38+08:00,UTC,2026-03-28T04:25:38Z,PENDING_RESUBMIT,0.00
ORD-00002050,CX-003,SGEX,SELL,3128,66.80,2026-03-28T04:25:38Z,2026-03-28T00:25:38-04:00,UTC,2026-03-28T04:25:38Z,FAILED,843.40
ORD-00002051,CX-004,TWSMC,SELL,1071,29.85,2026-03-28T04:25:50Z,2026-03-28T12:25:50+08:00,UTC,2026-03-28T04:25:50Z,PENDING_RESUBMIT,0.00
ORD-00002052,CX-002,JPNBK,SELL,9748,16.02,2026-03-28T04:25:59Z,2026-03-28T12:25:59+08:00,UTC,2026-03-28T04:25:59Z,PENDING_RESUBMIT,0.00
ORD-00002053,CX-004,CNTECH,BUY,1688,101.96,2026-03-28T04:26:17Z,2026-03-28T12:26:17+08:00,UTC,2026-03-28T04:26:17Z,PENDING_RESUBMIT,0.00
ORD-00002054,CX-001,KRSEC,SELL,670,35.93,2026-03-28T04:26:46Z,2026-03-28T12:26:46+08:00,UTC,2026-03-28T04:26:46Z,FAILED,779.11
ORD-00002055,CX-004,HKFIN,BUY,6147,93.76,2026-03-28T04:27:49Z,2026-03-28T12:27:49+08:00,UTC,2026-03-28T04:27:49Z,FAILED,724.62
ORD-00002056,CX-001,TWSMC,SELL,1921,195.16,2026-03-28T04:28:12Z,2026-03-28T12:28:12+08:00,UTC,2026-03-28T04:28:12Z,FAILED,856.47
ORD-00002057,CX-005,TWSMC,SELL,9057,217.68,2026-03-28T04:28:17Z,2026-03-28T12:28:17+08:00,UTC,2026-03-28T04:28:17Z,FAILED,766.24
ORD-00002058,CX-003,HKFIN,SELL,8468,180.36,2026-03-28T04:28:22Z,2026-03-28T00:28:22-04:00,UTC,2026-03-28T04:28:22Z,PENDING_RESUBMIT,0.00
ORD-00002059,CX-001,JPNBK,SELL,1871,123.03,2026-03-28T04:28:23Z,2026-03-28T12:28:23+08:00,UTC,2026-03-28T04:28:23Z,PENDING_RESUBMIT,0.00
ORD-00002060,CX-004,HKFIN,BUY,5404,43.31,2026-03-28T04:28:54Z,2026-03-28T12:28:54+08:00,UTC,2026-03-28T04:28:54Z,PENDING_RESUBMIT,0.00
ORD-00002061,CX-004,AUHLD,BUY,4661,16.98,2026-03-28T04:29:04Z,2026-03-28T12:29:04+08:00,UTC,2026-03-28T04:29:04Z,FAILED,861.47
ORD-00002062,CX-005,TWSMC,BUY,1476,74.47,2026-03-28T04:29:08Z,2026-03-28T12:29:08+08:00,UTC,2026-03-28T04:29:08Z,FAILED,792.89
ORD-00002063,CX-003,AUHLD,SELL,408,216.38,2026-03-28T04:29:09Z,2026-03-28T00:29:09-04:00,UTC,2026-03-28T04:29:09Z,PENDING_RESUBMIT,0.00
ORD-00002064,CX-001,HKFIN,SELL,6208,229.89,2026-03-28T04:29:13Z,2026-03-28T12:29:13+08:00,UTC,2026-03-28T04:29:13Z,PENDING_RESUBMIT,0.00
ORD-00002065,CX-004,KRSEC,BUY,1297,192.94,2026-03-28T04:29:28Z,2026-03-28T12:29:28+08:00,UTC,2026-03-28T04:29:28Z,PENDING_RESUBMIT,0.00
ORD-00002066,CX-004,AUHLD,BUY,1253,220.66,2026-03-28T04:29:28Z,2026-03-28T12:29:28+08:00,UTC,2026-03-28T04:29:28Z,FAILED,905.80
ORD-00002067,CX-001,KRSEC,BUY,7310,91.04,2026-03-28T04:29:46Z,2026-03-28T12:29:46+08:00,UTC,2026-03-28T04:29:46Z,FAILED,730.07
ORD-00002068,CX-003,TWSMC,BUY,2596,143.89,2026-03-28T04:29:51Z,2026-03-28T00:29:51-04:00,UTC,2026-03-28T04:29:51Z,FAILED,722.88
ORD-00002069,CX-005,CNTECH,SELL,4674,82.35,2026-03-28T04:30:28Z,2026-03-28T12:30:28+08:00,UTC,2026-03-28T04:30:28Z,FAILED,701.04
ORD-00002070,CX-003,JPNBK,SELL,1038,158.36,2026-03-28T04:31:03Z,2026-03-28T00:31:03-04:00,UTC,2026-03-28T04:31:03Z,FAILED,871.07
ORD-00002071,CX-001,TWSMC,SELL,1268,24.38,2026-03-28T04:31:57Z,2026-03-28T12:31:57+08:00,UTC,2026-03-28T04:31:57Z,PENDING_RESUBMIT,0.00
ORD-00002072,CX-003,KRSEC,SELL,2118,110.93,2026-03-28T04:32:26Z,2026-03-28T00:32:26-04:00,UTC,2026-03-28T04:32:26Z,PENDING_RESUBMIT,0.00
ORD-00002073,CX-005,CNTECH,BUY,4735,84.38,2026-03-28T04:32:47Z,2026-03-28T12:32:47+08:00,UTC,2026-03-28T04:32:47Z,PENDING_RESUBMIT,0.00
ORD-00002074,CX-001,CNTECH,SELL,4764,163.87,2026-03-28T04:32:56Z,2026-03-28T12:32:56+08:00,UTC,2026-03-28T04:32:56Z,FAILED,707.83
ORD-00002075,CX-003,TWSMC,SELL,2217,153.22,2026-03-28T04:33:02Z,2026-03-28T00:33:02-04:00,UTC,2026-03-28T04:33:02Z,PENDING_RESUBMIT,0.00
ORD-00002076,CX-004,KRSEC,BUY,7928,125.74,2026-03-28T04:33:22Z,2026-03-28T12:33:22+08:00,UTC,2026-03-28T04:33:22Z,PENDING_RESUBMIT,0.00
ORD-00002077,CX-001,HKFIN,BUY,5682,180.65,2026-03-28T04:33:56Z,2026-03-28T12:33:56+08:00,UTC,2026-03-28T04:33:56Z,PENDING_RESUBMIT,0.00
ORD-00002078,CX-005,JPNBK,SELL,2140,28.44,2026-03-28T04:33:56Z,2026-03-28T12:33:56+08:00,UTC,2026-03-28T04:33:56Z,PENDING_RESUBMIT,0.00
ORD-00002079,CX-004,CNTECH,SELL,108,66.68,2026-03-28T04:34:15Z,2026-03-28T12:34:15+08:00,UTC,2026-03-28T04:34:15Z,PENDING_RESUBMIT,0.00
ORD-00002080,CX-004,KRSEC,SELL,7225,16.89,2026-03-28T04:34:22Z,2026-03-28T12:34:22+08:00,UTC,2026-03-28T04:34:22Z,PENDING_RESUBMIT,0.00
ORD-00002081,CX-003,JPNBK,BUY,9608,130.49,2026-03-28T04:35:07Z,2026-03-28T00:35:07-04:00,UTC,2026-03-28T04:35:07Z,PENDING_RESUBMIT,0.00
ORD-00002082,CX-005,AUHLD,SELL,3466,96.38,2026-03-28T04:35:35Z,2026-03-28T12:35:35+08:00,UTC,2026-03-28T04:35:35Z,PENDING_RESUBMIT,0.00
ORD-00002083,CX-003,JPNBK,SELL,3272,89.07,2026-03-28T04:35:36Z,2026-03-28T00:35:36-04:00,UTC,2026-03-28T04:35:36Z,PENDING_RESUBMIT,0.00
ORD-00002084,CX-003,JPNBK,BUY,6006,231.21,2026-03-28T04:35:39Z,2026-03-28T00:35:39-04:00,UTC,2026-03-28T04:35:39Z,FAILED,851.22
ORD-00002085,CX-002,JPNBK,SELL,4309,8.48,2026-03-28T04:35:45Z,2026-03-28T12:35:45+08:00,UTC,2026-03-28T04:35:45Z,PENDING_RESUBMIT,0.00
ORD-00002086,CX-005,SGEX,BUY,1593,144.95,2026-03-28T04:36:18Z,2026-03-28T12:36:18+08:00,UTC,2026-03-28T04:36:18Z,FAILED,922.02
ORD-00002087,CX-001,KRSEC,SELL,9671,42.34,2026-03-28T04:36:21Z,2026-03-28T12:36:21+08:00,UTC,2026-03-28T04:36:21Z,PENDING_RESUBMIT,0.00
ORD-00002088,CX-003,CNTECH,SELL,8675,182.14,2026-03-28T04:36:31Z,2026-03-28T00:36:31-04:00,UTC,2026-03-28T04:36:31Z,PENDING_RESUBMIT,0.00
ORD-00002089,CX-002,JPNBK,SELL,5058,26.47,2026-03-28T04:36:47Z,2026-03-28T12:36:47+08:00,UTC,2026-03-28T04:36:47Z,FAILED,746.94
ORD-00002090,CX-001,CNTECH,SELL,3283,33.08,2026-03-28T04:36:57Z,2026-03-28T12:36:57+08:00,UTC,2026-03-28T04:36:57Z,PENDING_RESUBMIT,0.00
ORD-00002091,CX-002,CNTECH,BUY,7406,92.56,2026-03-28T04:37:38Z,2026-03-28T12:37:38+08:00,UTC,2026-03-28T04:37:38Z,PENDING_RESUBMIT,0.00
ORD-00002092,CX-001,HKFIN,SELL,2627,44.75,2026-03-28T04:38:12Z,2026-03-28T12:38:12+08:00,UTC,2026-03-28T04:38:12Z,PENDING_RESUBMIT,0.00
ORD-00002093,CX-001,TWSMC,SELL,735,101.97,2026-03-28T04:38:26Z,2026-03-28T12:38:26+08:00,UTC,2026-03-28T04:38:26Z,PENDING_RESUBMIT,0.00
ORD-00002094,CX-002,SGEX,BUY,2238,8.52,2026-03-28T04:38:34Z,2026-03-28T12:38:34+08:00,UTC,2026-03-28T04:38:34Z,PENDING_RESUBMIT,0.00
ORD-00002095,CX-003,TWSMC,BUY,1200,112.53,2026-03-28T04:38:41Z,2026-03-28T00:38:41-04:00,UTC,2026-03-28T04:38:41Z,PENDING_RESUBMIT,0.00
ORD-00002096,CX-005,KRSEC,SELL,2899,132.82,2026-03-28T04:39:20Z,2026-03-28T12:39:20+08:00,UTC,2026-03-28T04:39:20Z,PENDING_RESUBMIT,0.00
ORD-00002097,CX-001,TWSMC,BUY,4935,127.23,2026-03-28T04:39:27Z,2026-03-28T12:39:27+08:00,UTC,2026-03-28T04:39:27Z,PENDING_RESUBMIT,0.00
ORD-00002098,CX-001,SGEX,SELL,257,123.73,2026-03-28T04:39:42Z,2026-03-28T12:39:42+08:00,UTC,2026-03-28T04:39:42Z,PENDING_RESUBMIT,0.00
ORD-00002099,CX-005,JPNBK,SELL,9425,14.39,2026-03-28T04:39:51Z,2026-03-28T12:39:51+08:00,UTC,2026-03-28T04:39:51Z,PENDING_RESUBMIT,0.00
ORD-00002100,CX-001,CNTECH,SELL,4012,83.57,2026-03-28T04:40:03Z,2026-03-28T12:40:03+08:00,UTC,2026-03-28T04:40:03Z,PENDING_RESUBMIT,0.00
ORD-00002101,CX-005,SGEX,BUY,4822,139.24,2026-03-28T04:41:23Z,2026-03-28T12:41:23+08:00,UTC,2026-03-28T04:41:23Z,PENDING_RESUBMIT,0.00
ORD-00002102,CX-005,KRSEC,BUY,6518,95.14,2026-03-28T04:41:30Z,2026-03-28T12:41:30+08:00,UTC,2026-03-28T04:41:30Z,PENDING_RESUBMIT,0.00
ORD-00002103,CX-005,KRSEC,SELL,9706,188.19,2026-03-28T04:41:31Z,2026-03-28T12:41:31+08:00,UTC,2026-03-28T04:41:31Z,FAILED,706.29
ORD-00002104,CX-003,AUHLD,BUY,9108,67.47,2026-03-28T04:42:52Z,2026-03-28T00:42:52-04:00,UTC,2026-03-28T04:42:52Z,PENDING_RESUBMIT,0.00
ORD-00002105,CX-002,KRSEC,SELL,7445,175.89,2026-03-28T04:43:18Z,2026-03-28T12:43:18+08:00,UTC,2026-03-28T04:43:18Z,FAILED,615.22
ORD-00002106,CX-001,KRSEC,BUY,2208,243.90,2026-03-28T04:43:53Z,2026-03-28T12:43:53+08:00,UTC,2026-03-28T04:43:53Z,PENDING_RESUBMIT,0.00
ORD-00002107,CX-002,SGEX,BUY,8618,193.06,2026-03-28T04:43:53Z,2026-03-28T12:43:53+08:00,UTC,2026-03-28T04:43:53Z,PENDING_RESUBMIT,0.00
ORD-00002108,CX-005,KRSEC,SELL,4756,110.30,2026-03-28T04:45:07Z,2026-03-28T12:45:07+08:00,UTC,2026-03-28T04:45:07Z,FAILED,907.29
ORD-00002109,CX-005,HKFIN,BUY,5420,16.22,2026-03-28T04:45:24Z,2026-03-28T12:45:24+08:00,UTC,2026-03-28T04:45:24Z,PENDING_RESUBMIT,0.00
ORD-00002110,CX-003,AUHLD,BUY,9424,24.15,2026-03-28T04:46:19Z,2026-03-28T00:46:19-04:00,UTC,2026-03-28T04:46:19Z,PENDING_RESUBMIT,0.00
ORD-00002111,CX-005,HKFIN,SELL,3652,130.22,2026-03-28T04:47:02Z,2026-03-28T12:47:02+08:00,UTC,2026-03-28T04:47:02Z,FAILED,888.57
ORD-00002112,CX-001,SGEX,BUY,405,213.15,2026-03-28T04:47:35Z,2026-03-28T12:47:35+08:00,UTC,2026-03-28T04:47:35Z,FAILED,864.13
ORD-00002113,CX-003,KRSEC,SELL,8732,47.86,2026-03-28T04:47:52Z,2026-03-28T00:47:52-04:00,UTC,2026-03-28T04:47:52Z,PENDING_RESUBMIT,0.00
ORD-00002114,CX-005,TWSMC,BUY,4609,52.17,2026-03-28T04:48:13Z,2026-03-28T12:48:13+08:00,UTC,2026-03-28T04:48:13Z,FAILED,828.06
ORD-00002115,CX-001,AUHLD,SELL,9336,191.17,2026-03-28T04:49:02Z,2026-03-28T12:49:02+08:00,UTC,2026-03-28T04:49:02Z,PENDING_RESUBMIT,0.00
ORD-00002116,CX-003,AUHLD,BUY,6259,196.69,2026-03-28T04:49:26Z,2026-03-28T00:49:26-04:00,UTC,2026-03-28T04:49:26Z,FAILED,781.96
ORD-00002117,CX-003,KRSEC,BUY,3434,13.14,2026-03-28T04:50:18Z,2026-03-28T00:50:18-04:00,UTC,2026-03-28T04:50:18Z,PENDING_RESUBMIT,0.00
ORD-00002118,CX-002,AUHLD,BUY,9485,17.65,2026-03-28T04:50:30Z,2026-03-28T12:50:30+08:00,UTC,2026-03-28T04:50:30Z,FAILED,675.73
ORD-00002119,CX-001,CNTECH,BUY,7050,209.74,2026-03-28T04:50:44Z,2026-03-28T12:50:44+08:00,UTC,2026-03-28T04:50:44Z,PENDING_RESUBMIT,0.00
ORD-00002120,CX-001,SGEX,SELL,5583,68.64,2026-03-28T04:51:07Z,2026-03-28T12:51:07+08:00,UTC,2026-03-28T04:51:07Z,PENDING_RESUBMIT,0.00
ORD-00002121,CX-005,TWSMC,BUY,5365,18.31,2026-03-28T04:51:07Z,2026-03-28T12:51:07+08:00,UTC,2026-03-28T04:51:07Z,PENDING_RESUBMIT,0.00
ORD-00002122,CX-003,SGEX,BUY,9289,46.47,2026-03-28T04:51:11Z,2026-03-28T00:51:11-04:00,UTC,2026-03-28T04:51:11Z,FAILED,842.36
ORD-00002123,CX-001,SGEX,SELL,6995,167.11,2026-03-28T04:51:37Z,2026-03-28T12:51:37+08:00,UTC,2026-03-28T04:51:37Z,PENDING_RESUBMIT,0.00
ORD-00002124,CX-001,KRSEC,SELL,1179,85.77,2026-03-28T04:52:14Z,2026-03-28T12:52:14+08:00,UTC,2026-03-28T04:52:14Z,PENDING_RESUBMIT,0.00
ORD-00002125,CX-001,KRSEC,SELL,8676,161.75,2026-03-28T04:52:25Z,2026-03-28T12:52:25+08:00,UTC,2026-03-28T04:52:25Z,FAILED,753.54
ORD-00002126,CX-005,SGEX,SELL,4494,233.87,2026-03-28T04:52:46Z,2026-03-28T12:52:46+08:00,UTC,2026-03-28T04:52:46Z,PENDING_RESUBMIT,0.00
ORD-00002127,CX-002,KRSEC,SELL,6969,103.49,2026-03-28T04:53:02Z,2026-03-28T12:53:02+08:00,UTC,2026-03-28T04:53:02Z,FAILED,580.20
ORD-00002128,CX-001,SGEX,SELL,9767,57.13,2026-03-28T04:53:03Z,2026-03-28T12:53:03+08:00,UTC,2026-03-28T04:53:03Z,PENDING_RESUBMIT,0.00
ORD-00002129,CX-002,SGEX,SELL,1694,116.77,2026-03-28T04:54:11Z,2026-03-28T12:54:11+08:00,UTC,2026-03-28T04:54:11Z,PENDING_RESUBMIT,0.00
ORD-00002130,CX-005,CNTECH,BUY,9499,39.18,2026-03-28T04:54:13Z,2026-03-28T12:54:13+08:00,UTC,2026-03-28T04:54:13Z,PENDING_RESUBMIT,0.00
ORD-00002131,CX-005,CNTECH,SELL,3099,222.38,2026-03-28T04:55:02Z,2026-03-28T12:55:02+08:00,UTC,2026-03-28T04:55:02Z,PENDING_RESUBMIT,0.00
ORD-00002132,CX-001,AUHLD,SELL,7129,241.51,2026-03-28T04:55:05Z,2026-03-28T12:55:05+08:00,UTC,2026-03-28T04:55:05Z,FAILED,843.97
ORD-00002133,CX-003,AUHLD,BUY,3045,78.19,2026-03-28T04:55:09Z,2026-03-28T00:55:09-04:00,UTC,2026-03-28T04:55:09Z,PENDING_RESUBMIT,0.00
ORD-00002134,CX-001,KRSEC,SELL,9740,138.92,2026-03-28T04:55:24Z,2026-03-28T12:55:24+08:00,UTC,2026-03-28T04:55:24Z,FAILED,681.40
ORD-00002135,CX-003,SGEX,BUY,4032,236.49,2026-03-28T04:56:23Z,2026-03-28T00:56:23-04:00,UTC,2026-03-28T04:56:23Z,PENDING_RESUBMIT,0.00
ORD-00002136,CX-004,JPNBK,BUY,3726,60.08,2026-03-28T04:56:34Z,2026-03-28T12:56:34+08:00,UTC,2026-03-28T04:56:34Z,PENDING_RESUBMIT,0.00
ORD-00002137,CX-005,TWSMC,BUY,8150,244.37,2026-03-28T04:56:58Z,2026-03-28T12:56:58+08:00,UTC,2026-03-28T04:56:58Z,PENDING_RESUBMIT,0.00
ORD-00002138,CX-001,TWSMC,BUY,9191,45.88,2026-03-28T04:57:17Z,2026-03-28T12:57:17+08:00,UTC,2026-03-28T04:57:17Z,FAILED,727.43
ORD-00002139,CX-001,SGEX,BUY,2481,120.56,2026-03-28T04:57:41Z,2026-03-28T12:57:41+08:00,UTC,2026-03-28T04:57:41Z,PENDING_RESUBMIT,0.00
ORD-00002140,CX-003,SGEX,BUY,2421,205.54,2026-03-28T04:58:02Z,2026-03-28T00:58:02-04:00,UTC,2026-03-28T04:58:02Z,FAILED,792.29
ORD-00002141,CX-004,SGEX,BUY,2370,154.38,2026-03-28T04:58:17Z,2026-03-28T12:58:17+08:00,UTC,2026-03-28T04:58:17Z,PENDING_RESUBMIT,0.00
ORD-00002142,CX-002,JPNBK,SELL,4566,87.07,2026-03-28T04:59:23Z,2026-03-28T12:59:23+08:00,UTC,2026-03-28T04:59:23Z,PENDING_RESUBMIT,0.00
ORD-00002143,CX-001,JPNBK,BUY,7574,237.84,2026-03-28T04:59:30Z,2026-03-28T12:59:30+08:00,UTC,2026-03-28T04:59:30Z,PENDING_RESUBMIT,0.00
ORD-00002144,CX-001,SGEX,SELL,1504,58.07,2026-03-28T04:59:36Z,2026-03-28T12:59:36+08:00,UTC,2026-03-28T04:59:36Z,PENDING_RESUBMIT,0.00
ORD-00002145,CX-001,KRSEC,SELL,8093,8.85,2026-03-28T04:59:43Z,2026-03-28T12:59:43+08:00,UTC,2026-03-28T04:59:43Z,FAILED,815.16
