VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,improvement_surcharge,tip_amount,tolls_amount,total_amount,congestion_surcharge,airport_fee
1,1900-10-05 08:00:00,1900-10-05 08:30:00,1,2.02,1,N,74,38,2,27.24,0.0,0.5,0.3,0.0,0.0,28.63,0.0,0.0
1,2084-10-05 08:00:00,2084-10-05 08:30:00,1,11.4,1,N,13,93,2,23.51,0.0,0.5,0.3,0.0,0.0,15.29,0.0,0.0
1,1900-06-05 08:00:00,1900-06-05 08:30:00,1,1.44,1,N,43,66,1,31.59,0.0,0.5,0.3,0.0,0.0,23.62,0.0,0.0
2,2084-07-05 08:00:00,2084-07-05 08:30:00,3,4.66,1,N,233,210,2,13.81,0.0,0.5,0.3,0.0,0.0,20.12,0.0,0.0
2,2088-05-05 08:00:00,2088-05-05 08:30:00,1,1.84,1,N,102,222,2,17.75,0.0,0.5,0.3,0.0,0.0,25.82,0.0,0.0
2,2088-06-05 08:00:00,2088-06-05 08:30:00,3,9.53,1,N,217,86,2,26.79,0.0,0.5,0.3,0.0,0.0,18.34,0.0,0.0
2,2084-08-05 08:00:00,2084-08-05 08:30:00,3,9.9,1,N,2,201,2,6.12,0.0,0.5,0.3,0.0,0.0,23.76,0.0,0.0
1,1900-07-05 08:00:00,1900-07-05 08:30:00,1,4.19,1,N,62,145,2,18.04,0.0,0.5,0.3,0.0,0.0,38.87,0.0,0.0
1,2090-06-05 08:00:00,2090-06-05 08:30:00,1,2.33,1,N,62,64,2,10.73,0.0,0.5,0.3,0.0,0.0,18.97,0.0,0.0
1,2090-05-05 08:00:00,2090-05-05 08:30:00,4,7.15,1,N,68,157,2,18.44,0.0,0.5,0.3,0.0,0.0,27.05,0.0,0.0
2,2090-12-05 08:00:00,2090-12-05 08:30:00,1,9.7,1,N,77,34,2,17.6,0.0,0.5,0.3,0.0,0.0,15.64,0.0,0.0
2,2090-01-05 08:00:00,2090-01-05 08:30:00,2,2.86,1,N,51,229,1,37.03,0.0,0.5,0.3,0.0,0.0,29.83,0.0,0.0
2,1900-02-05 08:00:00,1900-02-05 08:30:00,1,3.97,1,N,256,15,1,26.31,0.0,0.5,0.3,0.0,0.0,24.16,0.0,0.0
2,2090-08-05 08:00:00,2090-08-05 08:30:00,1,2.71,1,N,155,142,1,36.46,0.0,0.5,0.3,0.0,0.0,20.44,0.0,0.0
1,2088-03-05 08:00:00,2088-03-05 08:30:00,4,9.41,1,N,106,92,1,15.97,0.0,0.5,0.3,0.0,0.0,29.43,0.0,0.0
2,2090-12-05 08:00:00,2090-12-05 08:30:00,4,4.56,1,N,257,215,2,14.79,0.0,0.5,0.3,0.0,0.0,26.74,0.0,0.0
1,2084-11-05 08:00:00,2084-11-05 08:30:00,1,4.95,1,N,134,264,2,10.52,0.0,0.5,0.3,0.0,0.0,6.22,0.0,0.0
2,2084-06-05 08:00:00,2084-06-05 08:30:00,3,3.24,1,N,15,55,2,11.31,0.0,0.5,0.3,0.0,0.0,8.15,0.0,0.0
1,1900-05-05 08:00:00,1900-05-05 08:30:00,1,10.03,1,N,225,123,1,8.0,0.0,0.5,0.3,0.0,0.0,14.11,0.0,0.0
2,1900-11-05 08:00:00,1900-11-05 08:30:00,1,6.7,1,N,92,260,2,19.62,0.0,0.5,0.3,0.0,0.0,19.72,0.0,0.0
1,2084-10-05 08:00:00,2084-10-05 08:30:00,1,5.26,1,N,196,184,1,14.7,0.0,0.5,0.3,0.0,0.0,8.62,0.0,0.0
1,2088-06-05 08:00:00,2088-06-05 08:30:00,1,2.28,1,N,87,115,2,35.5,0.0,0.5,0.3,0.0,0.0,17.7,0.0,0.0
1,2088-01-05 08:00:00,2088-01-05 08:30:00,1,3.82,1,N,216,149,2,6.81,0.0,0.5,0.3,0.0,0.0,35.09,0.0,0.0
2,2084-12-05 08:00:00,2084-12-05 08:30:00,2,5.68,1,N,160,155,2,13.63,0.0,0.5,0.3,0.0,0.0,40.19,0.0,0.0
2,1900-04-05 08:00:00,1900-04-05 08:30:00,1,8.07,1,N,27,62,1,11.98,0.0,0.5,0.3,0.0,0.0,39.89,0.0,0.0
1,2088-10-05 08:00:00,2088-10-05 08:30:00,4,11.42,1,N,173,42,1,39.71,0.0,0.5,0.3,0.0,0.0,34.0,0.0,0.0
1,2090-03-05 08:00:00,2090-03-05 08:30:00,1,5.48,1,N,135,17,1,28.57,0.0,0.5,0.3,0.0,0.0,12.57,0.0,0.0
2,2090-07-05 08:00:00,2090-07-05 08:30:00,2,6.65,1,N,88,158,1,17.95,0.0,0.5,0.3,0.0,0.0,22.92,0.0,0.0
2,2090-12-05 08:00:00,2090-12-05 08:30:00,3,6.51,1,N,199,62,2,15.24,0.0,0.5,0.3,0.0,0.0,9.83,0.0,0.0
1,2090-04-05 08:00:00,2090-04-05 08:30:00,3,11.74,1,N,132,50,1,16.4,0.0,0.5,0.3,0.0,0.0,37.45,0.0,0.0
2,1900-07-05 08:00:00,1900-07-05 08:30:00,3,7.85,1,N,53,240,1,23.03,0.0,0.5,0.3,0.0,0.0,26.99,0.0,0.0
1,1900-12-05 08:00:00,1900-12-05 08:30:00,1,11.77,1,N,148,9,1,34.87,0.0,0.5,0.3,0.0,0.0,27.98,0.0,0.0
1,2084-12-05 08:00:00,2084-12-05 08:30:00,2,11.17,1,N,81,220,1,12.08,0.0,0.5,0.3,0.0,0.0,20.52,0.0,0.0
2,2084-03-05 08:00:00,2084-03-05 08:30:00,1,10.39,1,N,252,16,2,17.32,0.0,0.5,0.3,0.0,0.0,21.47,0.0,0.0
1,1900-08-05 08:00:00,1900-08-05 08:30:00,2,1.4,1,N,97,86,1,21.09,0.0,0.5,0.3,0.0,0.0,16.47,0.0,0.0
2,2084-02-05 08:00:00,2084-02-05 08:30:00,3,7.45,1,N,26,191,1,14.09,0.0,0.5,0.3,0.0,0.0,36.52,0.0,0.0
2,2090-12-05 08:00:00,2090-12-05 08:30:00,4,1.78,1,N,74,73,1,6.84,0.0,0.5,0.3,0.0,0.0,37.85,0.0,0.0
2,2090-06-05 08:00:00,2090-06-05 08:30:00,4,1.45,1,N,140,97,1,14.39,0.0,0.5,0.3,0.0,0.0,38.32,0.0,0.0
1,1900-02-05 08:00:00,1900-02-05 08:30:00,4,11.11,1,N,242,12,1,6.16,0.0,0.5,0.3,0.0,0.0,13.66,0.0,0.0
2,2088-09-05 08:00:00,2088-09-05 08:30:00,3,5.83,1,N,139,106,1,30.48,0.0,0.5,0.3,0.0,0.0,20.84,0.0,0.0
1,2084-01-05 08:00:00,2084-01-05 08:30:00,3,3.53,1,N,111,133,1,11.97,0.0,0.5,0.3,0.0,0.0,35.81,0.0,0.0
2,2084-01-05 08:00:00,2084-01-05 08:30:00,4,11.93,1,N,52,170,1,28.41,0.0,0.5,0.3,0.0,0.0,30.6,0.0,0.0
1,2090-04-05 08:00:00,2090-04-05 08:30:00,1,8.87,1,N,243,82,1,20.68,0.0,0.5,0.3,0.0,0.0,11.13,0.0,0.0
1,2090-09-05 08:00:00,2090-09-05 08:30:00,3,11.4,1,N,184,150,2,32.04,0.0,0.5,0.3,0.0,0.0,19.85,0.0,0.0
1,2084-06-05 08:00:00,2084-06-05 08:30:00,2,2.81,1,N,20,4,2,36.95,0.0,0.5,0.3,0.0,0.0,23.02,0.0,0.0
2,2090-03-05 08:00:00,2090-03-05 08:30:00,3,3.87,1,N,23,9,1,29.52,0.0,0.5,0.3,0.0,0.0,12.32,0.0,0.0
1,2088-04-05 08:00:00,2088-04-05 08:30:00,3,8.33,1,N,260,251,1,17.05,0.0,0.5,0.3,0.0,0.0,37.02,0.0,0.0
2,1900-06-05 08:00:00,1900-06-05 08:30:00,4,9.32,1,N,72,63,1,5.8,0.0,0.5,0.3,0.0,0.0,26.89,0.0,0.0
2,1900-10-05 08:00:00,1900-10-05 08:30:00,3,11.6,1,N,190,240,1,15.35,0.0,0.5,0.3,0.0,0.0,22.37,0.0,0.0
1,1900-08-05 08:00:00,1900-08-05 08:30:00,4,5.67,1,N,108,191,2,12.77,0.0,0.5,0.3,0.0,0.0,11.3,0.0,0.0
1,2088-06-05 08:00:00,2088-06-05 08:30:00,3,6.82,1,N,4,106,2,29.37,0.0,0.5,0.3,0.0,0.0,26.74,0.0,0.0
1,1900-01-05 08:00:00,1900-01-05 08:30:00,1,9.01,1,N,149,48,2,17.67,0.0,0.5,0.3,0.0,0.0,6.99,0.0,0.0
2,1900-04-05 08:00:00,1900-04-05 08:30:00,1,1.38,1,N,67,190,1,37.78,0.0,0.5,0.3,0.0,0.0,25.04,0.0,0.0
2,2088-01-05 08:00:00,2088-01-05 08:30:00,4,11.06,1,N,134,229,1,15.38,0.0,0.5,0.3,0.0,0.0,6.16,0.0,0.0
2,2090-08-05 08:00:00,2090-08-05 08:30:00,2,8.66,1,N,105,141,2,30.45,0.0,0.5,0.3,0.0,0.0,27.69,0.0,0.0
2,2090-06-05 08:00:00,2090-06-05 08:30:00,3,7.13,1,N,22,62,2,16.99,0.0,0.5,0.3,0.0,0.0,31.96,0.0,0.0
2,2088-09-05 08:00:00,2088-09-05 08:30:00,2,3.6,1,N,84,226,1,37.45,0.0,0.5,0.3,0.0,0.0,32.51,0.0,0.0
1,2084-12-05 08:00:00,2084-12-05 08:30:00,1,11.24,1,N,68,71,2,18.89,0.0,0.5,0.3,0.0,0.0,18.67,0.0,0.0
2,2088-11-05 08:00:00,2088-11-05 08:30:00,1,5.97,1,N,49,245,1,34.08,0.0,0.5,0.3,0.0,0.0,25.93,0.0,0.0
2,1900-02-05 08:00:00,1900-02-05 08:30:00,1,1.02,1,N,132,166,2,19.9,0.0,0.5,0.3,0.0,0.0,38.41,0.0,0.0
2,2084-07-05 08:00:00,2084-07-05 08:30:00,3,4.53,1,N,142,97,1,22.19,0.0,0.5,0.3,0.0,0.0,39.58,0.0,0.0
2,1900-09-05 08:00:00,1900-09-05 08:30:00,3,3.14,1,N,66,102,2,14.37,0.0,0.5,0.3,0.0,0.0,23.14,0.0,0.0
2,2084-06-05 08:00:00,2084-06-05 08:30:00,1,10.32,1,N,203,195,1,16.38,0.0,0.5,0.3,0.0,0.0,39.75,0.0,0.0
1,2084-07-05 08:00:00,2084-07-05 08:30:00,3,9.19,1,N,211,248,2,11.87,0.0,0.5,0.3,0.0,0.0,26.54,0.0,0.0
1,2090-08-05 08:00:00,2090-08-05 08:30:00,3,10.66,1,N,197,221,2,12.54,0.0,0.5,0.3,0.0,0.0,19.2,0.0,0.0
1,1900-05-05 08:00:00,1900-05-05 08:30:00,4,1.35,1,N,153,175,1,9.9,0.0,0.5,0.3,0.0,0.0,19.34,0.0,0.0
2,2084-09-05 08:00:00,2084-09-05 08:30:00,3,1.28,1,N,14,226,2,10.98,0.0,0.5,0.3,0.0,0.0,13.14,0.0,0.0
1,1900-01-05 08:00:00,1900-01-05 08:30:00,4,1.08,1,N,138,61,1,36.46,0.0,0.5,0.3,0.0,0.0,25.12,0.0,0.0
1,2084-09-05 08:00:00,2084-09-05 08:30:00,2,8.65,1,N,16,6,1,37.86,0.0,0.5,0.3,0.0,0.0,11.53,0.0,0.0
1,2084-05-05 08:00:00,2084-05-05 08:30:00,4,3.66,1,N,27,261,2,15.96,0.0,0.5,0.3,0.0,0.0,18.86,0.0,0.0
1,2090-09-05 08:00:00,2090-09-05 08:30:00,4,1.98,1,N,232,155,2,18.72,0.0,0.5,0.3,0.0,0.0,7.39,0.0,0.0
2,2090-10-05 08:00:00,2090-10-05 08:30:00,3,9.36,1,N,201,149,1,33.34,0.0,0.5,0.3,0.0,0.0,19.58,0.0,0.0
2,2090-12-05 08:00:00,2090-12-05 08:30:00,4,2.68,1,N,76,176,2,5.33,0.0,0.5,0.3,0.0,0.0,37.63,0.0,0.0
1,2084-10-05 08:00:00,2084-10-05 08:30:00,4,3.87,1,N,222,119,1,28.84,0.0,0.5,0.3,0.0,0.0,7.27,0.0,0.0
2,1900-11-05 08:00:00,1900-11-05 08:30:00,4,4.16,1,N,28,16,1,22.82,0.0,0.5,0.3,0.0,0.0,9.14,0.0,0.0
1,2084-09-05 08:00:00,2084-09-05 08:30:00,4,5.77,1,N,59,26,2,30.03,0.0,0.5,0.3,0.0,0.0,20.17,0.0,0.0
2,2084-02-05 08:00:00,2084-02-05 08:30:00,4,6.67,1,N,125,45,2,36.04,0.0,0.5,0.3,0.0,0.0,18.01,0.0,0.0
