VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,improvement_surcharge,tip_amount,tolls_amount,total_amount,congestion_surcharge,airport_fee
6,2023-06-21 23:22:00,2023-06-01 23:06:00,2,4.46,1,N,59,128,1,24.06,0.0,0.5,0.3,4.36,0.0,10.78,2.5,0.0
6,2023-06-20 11:39:00,2023-06-28 03:49:00,2,13.6,1,N,151,125,1,49.94,0.0,0.5,0.3,2.21,0.0,51.85,2.5,0.0
6,2023-06-23 05:52:00,2023-06-24 09:39:00,1,6.79,1,N,189,20,2,6.8,0.0,0.5,0.3,6.64,0.0,57.98,2.5,0.0
6,2023-06-06 03:23:00,2023-06-11 04:05:00,3,14.02,1,N,34,12,2,13.48,0.0,0.5,0.3,2.17,0.0,41.53,2.5,0.0
6,2023-06-20 06:05:00,2023-06-19 01:05:00,3,12.3,1,N,7,5,2,33.87,0.0,0.5,0.3,4.54,0.0,32.82,2.5,0.0
6,2023-06-01 07:31:00,2023-06-11 13:10:00,3,10.53,1,N,221,163,1,49.11,0.0,0.5,0.3,2.26,0.0,5.4,2.5,0.0
6,2023-06-25 02:08:00,2023-06-20 20:55:00,3,10.16,1,N,218,103,1,18.89,0.0,0.5,0.3,0.21,0.0,32.61,2.5,0.0
6,2023-06-12 20:23:00,2023-06-28 18:57:00,4,10.18,1,N,58,117,1,12.92,0.0,0.5,0.3,7.53,0.0,38.66,2.5,0.0
6,2023-06-12 08:57:00,2023-06-14 21:16:00,1,8.29,1,N,254,102,1,30.31,0.0,0.5,0.3,3.39,0.0,26.74,2.5,0.0
6,2023-06-28 20:38:00,2023-06-08 23:25:00,2,0.99,1,N,182,237,2,26.3,0.0,0.5,0.3,7.67,0.0,9.92,2.5,0.0
6,2023-06-27 17:41:00,2023-06-02 13:44:00,3,6.22,1,N,199,214,2,12.77,0.0,0.5,0.3,5.71,0.0,13.12,2.5,0.0
6,2023-06-12 14:34:00,2023-06-10 14:08:00,1,12.29,1,N,12,208,2,25.71,0.0,0.5,0.3,3.0,0.0,43.43,2.5,0.0
6,2023-06-23 09:19:00,2023-06-22 19:55:00,2,2.32,1,N,203,120,1,13.26,0.0,0.5,0.3,4.09,0.0,18.54,2.5,0.0
6,2023-06-23 23:51:00,2023-06-15 14:13:00,3,7.14,1,N,176,126,1,32.32,0.0,0.5,0.3,2.15,0.0,48.45,2.5,0.0
6,2023-06-16 18:56:00,2023-06-10 02:13:00,4,5.95,1,N,211,237,2,47.28,0.0,0.5,0.3,3.16,0.0,54.49,2.5,0.0
6,2023-06-05 11:32:00,2023-06-12 21:12:00,4,9.72,1,N,173,154,1,22.59,0.0,0.5,0.3,7.74,0.0,57.93,2.5,0.0
6,2023-06-17 01:36:00,2023-06-12 07:59:00,2,9.41,1,N,9,224,1,24.93,0.0,0.5,0.3,7.35,0.0,47.91,2.5,0.0
6,2023-06-21 21:15:00,2023-06-08 07:36:00,2,10.7,1,N,66,106,2,34.89,0.0,0.5,0.3,3.82,0.0,48.94,2.5,0.0
6,2023-06-10 13:36:00,2023-06-13 00:15:00,3,13.07,1,N,229,177,1,24.99,0.0,0.5,0.3,0.88,0.0,40.95,2.5,0.0
6,2023-06-11 20:02:00,2023-06-23 22:12:00,3,10.12,1,N,58,87,2,39.64,0.0,0.5,0.3,0.28,0.0,29.2,2.5,0.0
6,2023-06-02 11:32:00,2023-06-21 03:06:00,1,10.95,1,N,26,230,1,38.18,0.0,0.5,0.3,4.38,0.0,41.36,2.5,0.0
6,2023-06-21 18:09:00,2023-06-07 10:03:00,2,8.52,1,N,14,235,1,38.18,0.0,0.5,0.3,0.96,0.0,20.71,2.5,0.0
6,2023-06-02 20:49:00,2023-06-25 16:34:00,3,9.28,1,N,60,195,1,22.99,0.0,0.5,0.3,0.14,0.0,28.33,2.5,0.0
6,2023-06-21 07:59:00,2023-06-13 21:56:00,4,6.54,1,N,187,145,1,32.01,0.0,0.5,0.3,2.73,0.0,17.1,2.5,0.0
6,2023-06-25 20:09:00,2023-06-23 05:20:00,3,9.55,1,N,21,28,1,8.72,0.0,0.5,0.3,1.52,0.0,51.71,2.5,0.0
6,2023-06-28 14:23:00,2023-06-18 01:55:00,2,14.2,1,N,48,207,2,7.38,0.0,0.5,0.3,2.7,0.0,28.92,2.5,0.0
6,2023-06-11 06:51:00,2023-06-17 22:35:00,3,7.37,1,N,210,249,1,49.36,0.0,0.5,0.3,5.72,0.0,18.77,2.5,0.0
6,2023-06-12 02:51:00,2023-06-17 14:43:00,1,14.43,1,N,5,249,2,14.55,0.0,0.5,0.3,2.31,0.0,10.29,2.5,0.0
6,2023-06-08 18:08:00,2023-06-07 19:00:00,3,5.49,1,N,102,255,1,22.28,0.0,0.5,0.3,4.97,0.0,47.63,2.5,0.0
6,2023-06-03 13:24:00,2023-06-01 16:19:00,4,1.32,1,N,134,179,2,9.93,0.0,0.5,0.3,5.06,0.0,21.79,2.5,0.0
6,2023-06-18 21:59:00,2023-06-21 13:17:00,2,3.45,1,N,71,186,2,54.25,0.0,0.5,0.3,3.57,0.0,38.13,2.5,0.0
6,2023-06-28 21:52:00,2023-06-11 04:46:00,1,9.89,1,N,110,43,2,36.86,0.0,0.5,0.3,5.33,0.0,45.75,2.5,0.0
6,2023-06-27 08:44:00,2023-06-05 19:48:00,2,8.84,1,N,183,69,2,38.47,0.0,0.5,0.3,0.04,0.0,55.39,2.5,0.0
6,2023-06-26 10:10:00,2023-06-22 12:19:00,1,2.25,1,N,112,69,2,13.91,0.0,0.5,0.3,2.85,0.0,30.49,2.5,0.0
6,2023-06-01 13:34:00,2023-06-07 05:37:00,2,14.09,1,N,254,17,1,5.33,0.0,0.5,0.3,2.76,0.0,30.62,2.5,0.0
6,2023-06-08 00:46:00,2023-06-18 05:16:00,1,12.7,1,N,113,103,2,24.94,0.0,0.5,0.3,7.13,0.0,36.54,2.5,0.0
6,2023-06-17 10:46:00,2023-06-10 05:02:00,2,9.34,1,N,34,110,2,23.96,0.0,0.5,0.3,4.69,0.0,14.41,2.5,0.0
6,2023-06-19 02:51:00,2023-06-11 21:56:00,3,1.55,1,N,252,134,2,32.96,0.0,0.5,0.3,7.25,0.0,58.51,2.5,0.0
6,2023-06-01 22:23:00,2023-06-15 06:13:00,4,13.53,1,N,47,86,2,51.52,0.0,0.5,0.3,3.58,0.0,22.2,2.5,0.0
6,2023-06-09 20:20:00,2023-06-20 10:04:00,3,12.64,1,N,20,46,1,18.4,0.0,0.5,0.3,2.81,0.0,28.71,2.5,0.0
6,2023-06-10 23:01:00,2023-06-10 15:17:00,1,14.48,1,N,96,204,2,48.31,0.0,0.5,0.3,6.59,0.0,31.52,2.5,0.0
6,2023-06-02 21:57:00,2023-06-04 04:12:00,4,10.63,1,N,79,91,2,18.84,0.0,0.5,0.3,5.27,0.0,8.36,2.5,0.0
6,2023-06-05 03:38:00,2023-06-26 05:51:00,4,13.1,1,N,221,120,1,5.69,0.0,0.5,0.3,5.78,0.0,16.83,2.5,0.0
6,2023-06-07 21:13:00,2023-06-22 20:47:00,3,13.71,1,N,235,171,1,22.12,0.0,0.5,0.3,5.84,0.0,32.95,2.5,0.0
6,2023-06-17 19:34:00,2023-06-18 06:41:00,1,10.28,1,N,64,177,2,34.39,0.0,0.5,0.3,3.94,0.0,6.6,2.5,0.0
6,2023-06-19 17:44:00,2023-06-10 23:07:00,2,11.85,1,N,193,55,2,45.83,0.0,0.5,0.3,6.8,0.0,44.34,2.5,0.0
6,2023-06-19 13:54:00,2023-06-09 14:59:00,3,14.35,1,N,195,212,2,52.93,0.0,0.5,0.3,7.42,0.0,17.59,2.5,0.0
6,2023-06-22 09:29:00,2023-06-12 12:20:00,2,0.95,1,N,120,89,1,40.17,0.0,0.5,0.3,6.68,0.0,28.02,2.5,0.0
6,2023-06-15 06:55:00,2023-06-21 13:25:00,4,12.49,1,N,102,143,1,27.53,0.0,0.5,0.3,5.01,0.0,10.82,2.5,0.0
6,2023-06-07 20:53:00,2023-06-10 10:37:00,3,4.04,1,N,218,14,2,40.2,0.0,0.5,0.3,3.87,0.0,41.16,2.5,0.0
6,2023-06-18 03:25:00,2023-06-04 17:30:00,4,13.5,1,N,229,139,1,23.75,0.0,0.5,0.3,2.48,0.0,41.17,2.5,0.0
6,2023-06-08 14:06:00,2023-06-20 20:56:00,1,12.49,1,N,93,55,2,24.4,0.0,0.5,0.3,6.12,0.0,49.21,2.5,0.0
6,2023-06-16 20:59:00,2023-06-09 23:29:00,2,6.69,1,N,210,230,1,51.35,0.0,0.5,0.3,0.76,0.0,48.1,2.5,0.0
6,2023-06-28 19:37:00,2023-06-16 05:19:00,4,7.56,1,N,252,260,2,29.74,0.0,0.5,0.3,3.32,0.0,5.13,2.5,0.0
6,2023-06-05 18:35:00,2023-06-20 18:02:00,2,9.02,1,N,215,66,2,9.55,0.0,0.5,0.3,3.97,0.0,24.88,2.5,0.0
6,2023-06-05 19:28:00,2023-06-20 03:07:00,2,2.62,1,N,251,106,1,54.6,0.0,0.5,0.3,3.82,0.0,55.67,2.5,0.0
6,2023-06-09 01:18:00,2023-06-05 12:12:00,1,2.02,1,N,59,45,1,4.94,0.0,0.5,0.3,6.34,0.0,55.11,2.5,0.0
6,2023-06-21 02:43:00,2023-06-06 09:39:00,3,3.18,1,N,112,2,1,42.73,0.0,0.5,0.3,1.59,0.0,11.07,2.5,0.0
6,2023-06-21 10:59:00,2023-06-26 04:21:00,4,5.32,1,N,185,208,1,11.08,0.0,0.5,0.3,0.33,0.0,16.86,2.5,0.0
6,2023-06-02 21:37:00,2023-06-14 08:59:00,3,0.84,1,N,102,123,1,14.88,0.0,0.5,0.3,4.4,0.0,37.32,2.5,0.0
6,2023-06-08 23:39:00,2023-06-03 04:41:00,2,4.16,1,N,192,87,1,43.86,0.0,0.5,0.3,5.41,0.0,7.03,2.5,0.0
6,2023-06-03 04:42:00,2023-06-19 22:41:00,3,4.86,1,N,37,252,1,32.78,0.0,0.5,0.3,3.3,0.0,37.39,2.5,0.0
6,2023-06-03 09:53:00,2023-06-22 07:49:00,2,7.06,1,N,16,83,1,48.26,0.0,0.5,0.3,0.01,0.0,38.4,2.5,0.0
6,2023-06-17 16:19:00,2023-06-03 08:44:00,1,13.21,1,N,18,248,1,31.43,0.0,0.5,0.3,5.0,0.0,10.05,2.5,0.0
6,2023-06-17 00:27:00,2023-06-08 14:56:00,4,10.19,1,N,75,30,2,18.62,0.0,0.5,0.3,5.75,0.0,48.85,2.5,0.0
6,2023-06-27 15:40:00,2023-06-27 21:57:00,4,3.02,1,N,183,25,2,41.61,0.0,0.5,0.3,6.69,0.0,49.12,2.5,0.0
6,2023-06-06 17:16:00,2023-06-01 23:01:00,4,1.58,1,N,8,82,2,29.6,0.0,0.5,0.3,7.98,0.0,43.93,2.5,0.0
6,2023-06-21 21:44:00,2023-06-24 01:03:00,4,11.36,1,N,191,194,1,49.25,0.0,0.5,0.3,4.75,0.0,28.18,2.5,0.0
6,2023-06-09 15:10:00,2023-06-14 11:12:00,2,12.27,1,N,59,173,2,17.87,0.0,0.5,0.3,5.67,0.0,32.33,2.5,0.0
6,2023-06-15 18:04:00,2023-06-21 08:41:00,2,10.29,1,N,191,202,1,45.52,0.0,0.5,0.3,7.8,0.0,22.78,2.5,0.0
6,2023-06-21 19:57:00,2023-06-11 23:53:00,2,2.94,1,N,183,163,1,36.82,0.0,0.5,0.3,5.95,0.0,14.23,2.5,0.0
6,2023-06-06 18:51:00,2023-06-18 18:25:00,3,12.25,1,N,93,254,1,5.14,0.0,0.5,0.3,5.34,0.0,34.04,2.5,0.0
6,2023-06-20 08:33:00,2023-06-23 20:38:00,1,12.86,1,N,126,182,2,8.56,0.0,0.5,0.3,6.12,0.0,45.04,2.5,0.0
6,2023-06-28 21:56:00,2023-06-19 00:43:00,3,6.56,1,N,210,115,2,17.35,0.0,0.5,0.3,5.61,0.0,57.16,2.5,0.0
6,2023-06-18 22:39:00,2023-06-16 16:17:00,1,7.26,1,N,21,129,1,9.52,0.0,0.5,0.3,6.49,0.0,11.24,2.5,0.0
6,2023-06-27 21:45:00,2023-06-17 03:10:00,4,9.75,1,N,90,252,1,33.93,0.0,0.5,0.3,5.41,0.0,42.93,2.5,0.0
6,2023-06-13 14:16:00,2023-06-10 07:31:00,2,7.85,1,N,222,209,2,49.06,0.0,0.5,0.3,2.91,0.0,9.49,2.5,0.0
6,2023-06-27 16:07:00,2023-06-23 23:50:00,3,4.63,1,N,41,13,2,54.46,0.0,0.5,0.3,6.66,0.0,38.49,2.5,0.0
6,2023-06-09 14:51:00,2023-06-11 15:17:00,1,6.5,1,N,175,153,1,47.06,0.0,0.5,0.3,6.57,0.0,16.84,2.5,0.0
6,2023-06-06 07:30:00,2023-06-01 08:47:00,1,5.67,1,N,39,264,2,50.88,0.0,0.5,0.3,7.18,0.0,27.78,2.5,0.0
6,2023-06-04 23:00:00,2023-06-23 14:14:00,3,3.78,1,N,102,260,2,46.58,0.0,0.5,0.3,3.12,0.0,51.15,2.5,0.0
6,2023-06-09 20:32:00,2023-06-04 05:51:00,4,5.1,1,N,161,79,1,26.35,0.0,0.5,0.3,3.31,0.0,29.15,2.5,0.0
6,2023-06-03 11:28:00,2023-06-28 10:01:00,3,1.38,1,N,157,224,1,36.33,0.0,0.5,0.3,4.38,0.0,14.94,2.5,0.0
6,2023-06-10 21:04:00,2023-06-03 20:47:00,4,6.06,1,N,221,199,2,50.67,0.0,0.5,0.3,5.73,0.0,40.98,2.5,0.0
6,2023-06-06 07:16:00,2023-06-11 08:07:00,1,7.7,1,N,115,115,2,9.73,0.0,0.5,0.3,3.48,0.0,30.51,2.5,0.0
6,2023-06-05 01:10:00,2023-06-27 18:27:00,2,14.62,1,N,208,170,1,34.33,0.0,0.5,0.3,2.48,0.0,53.12,2.5,0.0
6,2023-06-26 22:26:00,2023-06-13 19:25:00,3,11.94,1,N,88,129,1,6.21,0.0,0.5,0.3,6.63,0.0,28.94,2.5,0.0
6,2023-06-03 17:04:00,2023-06-17 16:09:00,1,7.35,1,N,110,241,1,38.77,0.0,0.5,0.3,4.58,0.0,42.75,2.5,0.0
6,2023-06-18 11:54:00,2023-06-18 14:43:00,2,10.97,1,N,33,107,1,10.15,0.0,0.5,0.3,7.96,0.0,53.5,2.5,0.0
6,2023-06-03 01:10:00,2023-06-28 19:43:00,1,3.07,1,N,24,214,1,17.07,0.0,0.5,0.3,4.77,0.0,34.24,2.5,0.0
6,2023-06-28 08:06:00,2023-06-26 09:36:00,1,8.67,1,N,251,29,1,22.13,0.0,0.5,0.3,6.49,0.0,27.68,2.5,0.0
6,2023-06-06 02:34:00,2023-06-15 11:00:00,2,3.49,1,N,73,79,2,21.94,0.0,0.5,0.3,5.91,0.0,8.36,2.5,0.0
6,2023-06-16 16:51:00,2023-06-15 06:43:00,3,11.8,1,N,159,195,1,16.98,0.0,0.5,0.3,7.46,0.0,23.17,2.5,0.0
6,2023-06-01 04:08:00,2023-06-13 16:48:00,3,13.87,1,N,130,20,1,5.21,0.0,0.5,0.3,3.82,0.0,12.7,2.5,0.0
6,2023-06-25 15:33:00,2023-06-10 15:34:00,3,7.47,1,N,35,142,1,15.58,0.0,0.5,0.3,2.96,0.0,56.58,2.5,0.0
6,2023-06-06 20:28:00,2023-06-20 22:21:00,4,7.33,1,N,225,129,2,45.44,0.0,0.5,0.3,0.84,0.0,47.64,2.5,0.0
6,2023-06-24 09:08:00,2023-06-20 14:52:00,3,1.01,1,N,41,143,1,49.69,0.0,0.5,0.3,4.84,0.0,55.51,2.5,0.0
6,2023-06-04 14:48:00,2023-06-08 10:07:00,2,6.15,1,N,96,53,2,47.27,0.0,0.5,0.3,3.5,0.0,15.89,2.5,0.0
6,2023-06-11 16:19:00,2023-06-10 15:10:00,3,0.69,1,N,204,32,1,10.39,0.0,0.5,0.3,5.01,0.0,6.03,2.5,0.0
6,2023-06-28 07:03:00,2023-06-18 03:49:00,1,10.85,1,N,6,180,2,26.59,0.0,0.5,0.3,1.66,0.0,44.18,2.5,0.0
6,2023-06-25 11:23:00,2023-06-18 05:10:00,2,6.17,1,N,147,150,1,22.43,0.0,0.5,0.3,0.66,0.0,23.74,2.5,0.0
6,2023-06-20 14:09:00,2023-06-17 23:19:00,2,8.67,1,N,245,146,2,17.26,0.0,0.5,0.3,2.12,0.0,45.4,2.5,0.0
6,2023-06-16 16:13:00,2023-06-14 06:37:00,3,10.36,1,N,233,69,1,39.72,0.0,0.5,0.3,4.93,0.0,21.97,2.5,0.0
6,2023-06-02 18:36:00,2023-06-27 14:00:00,1,1.95,1,N,164,206,2,45.52,0.0,0.5,0.3,2.96,0.0,13.24,2.5,0.0
6,2023-06-24 03:25:00,2023-06-24 14:14:00,1,11.94,1,N,262,213,2,38.32,0.0,0.5,0.3,3.12,0.0,32.26,2.5,0.0
6,2023-06-16 05:39:00,2023-06-15 20:42:00,3,6.32,1,N,146,15,1,40.68,0.0,0.5,0.3,5.43,0.0,11.49,2.5,0.0
6,2023-06-02 00:58:00,2023-06-05 10:36:00,2,4.36,1,N,171,110,1,44.04,0.0,0.5,0.3,3.83,0.0,40.19,2.5,0.0
6,2023-06-22 05:47:00,2023-06-09 13:22:00,4,3.99,1,N,98,69,2,27.95,0.0,0.5,0.3,4.15,0.0,11.35,2.5,0.0
6,2023-06-24 19:26:00,2023-06-19 15:25:00,3,0.78,1,N,124,18,1,5.8,0.0,0.5,0.3,2.54,0.0,38.89,2.5,0.0
6,2023-06-18 21:35:00,2023-06-28 07:26:00,1,10.02,1,N,153,136,1,43.64,0.0,0.5,0.3,1.44,0.0,45.71,2.5,0.0
6,2023-06-22 13:10:00,2023-06-23 18:40:00,1,4.71,1,N,225,243,2,16.89,0.0,0.5,0.3,2.97,0.0,5.16,2.5,0.0
6,2023-06-21 21:20:00,2023-06-19 09:39:00,3,9.83,1,N,139,92,1,30.32,0.0,0.5,0.3,7.76,0.0,56.46,2.5,0.0
6,2023-06-02 03:16:00,2023-06-25 19:32:00,1,4.21,1,N,125,56,1,16.55,0.0,0.5,0.3,3.19,0.0,11.77,2.5,0.0
6,2023-06-02 16:18:00,2023-06-24 11:54:00,2,6.93,1,N,255,186,2,38.45,0.0,0.5,0.3,7.73,0.0,37.48,2.5,0.0
6,2023-06-25 04:57:00,2023-06-02 01:29:00,3,2.98,1,N,97,143,1,13.18,0.0,0.5,0.3,5.16,0.0,57.24,2.5,0.0
6,2023-06-16 17:36:00,2023-06-18 04:57:00,3,2.38,1,N,71,122,1,26.55,0.0,0.5,0.3,0.22,0.0,56.2,2.5,0.0
6,2023-06-17 09:26:00,2023-06-16 10:43:00,4,2.26,1,N,186,260,1,25.02,0.0,0.5,0.3,3.32,0.0,10.0,2.5,0.0
6,2023-06-13 08:34:00,2023-06-21 22:08:00,1,5.47,1,N,34,129,1,46.14,0.0,0.5,0.3,7.58,0.0,42.88,2.5,0.0
6,2023-06-17 08:17:00,2023-06-17 08:29:00,1,6.02,1,N,44,255,2,39.21,0.0,0.5,0.3,0.05,0.0,5.8,2.5,0.0
6,2023-06-01 19:24:00,2023-06-13 04:43:00,2,0.58,1,N,52,246,2,10.36,0.0,0.5,0.3,2.75,0.0,14.92,2.5,0.0
6,2023-06-12 02:17:00,2023-06-16 18:18:00,2,6.89,1,N,29,38,2,52.94,0.0,0.5,0.3,7.47,0.0,28.67,2.5,0.0
6,2023-06-28 14:44:00,2023-06-23 02:37:00,4,6.25,1,N,101,16,1,30.85,0.0,0.5,0.3,4.63,0.0,51.39,2.5,0.0
6,2023-06-15 21:08:00,2023-06-07 00:01:00,3,10.83,1,N,222,128,2,53.98,0.0,0.5,0.3,4.2,0.0,25.53,2.5,0.0
6,2023-06-06 14:21:00,2023-06-07 01:05:00,3,7.45,1,N,187,247,1,17.88,0.0,0.5,0.3,3.94,0.0,40.64,2.5,0.0
6,2023-06-20 05:50:00,2023-06-13 03:26:00,2,1.24,1,N,242,49,2,26.49,0.0,0.5,0.3,6.02,0.0,50.83,2.5,0.0
6,2023-06-06 22:37:00,2023-06-26 12:13:00,4,6.24,1,N,137,78,1,21.98,0.0,0.5,0.3,0.52,0.0,26.32,2.5,0.0
